BOROUGH,ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
Queens,11372,34-57,72ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1259,41
Queens,11372,35-05,72ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1272,1
Queens,11372,35-06,72ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1271,6
Queens,11372,35-11,72ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1272,71
Queens,11372,35-14,72ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1271,11
Queens,11372,35-15,72ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1272,69
Queens,11372,35-19,72ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1272,68
Queens,11372,35-21,72ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1272,66
Queens,11372,35-23,72ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),1272,65
Queens,11372,35-27,72ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1272,63
Queens,11372,35-29,72ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1272,62
Queens,11372,35-33,72ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1272,60
Queens,11372,35-35,72ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,HOTEL,ROOMING HOUSE,1272,59
Queens,11372,37-06,72ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,GARDEN COMPLEX,,1282,185
Queens,11372,37-14,72ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1282,191
Queens,11372,37-15,72ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1283,48
Queens,11372,37-18,72ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,ROOMING HOUSE,,1282,193
Queens,11372,37-46,72ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,421-A (16),,1282,7501
Queens,11372,33-51,73RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1246,35
Queens,11372,34-06,73RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1259,10
Queens,11372,34-56,73RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,,,1259,32
Queens,11372,34-57,73RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1260,41
Queens,11372,35-06,73RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1272,6
Queens,11372,35-30,73RD,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1272,12
Queens,11372,35-42,73RD,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1272,25
Queens,11372,35-55,73RD,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1273,44
Queens,11372,37-11,73RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,421-A (1-15),,1284,29
Queens,11372,37-15,73RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1284,7502
Queens,11372,37-22,73RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,421-A (1-15),,1283,7501
Queens,11372,37-30,73RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1283,16
Queens,11372,37-31,73RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1284,15
Queens,11372,34-20,74TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1260,16
Queens,11372,34-27,74TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1261,58
Queens,11372,34-35,74TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,,,1261,54
Queens,11372,34-58,74TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1260,35
Queens,11372,35-46,74TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1273,21
Queens,11372,35-60,74TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1273,34
Queens,11372,37-30,74TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,,,1284,51
Queens,11372,34-10,75TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1261,1
Queens,11372,34-20,75TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1261,16
Queens,11372,35-15,75TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1275,61
Queens,11372,35-35,75TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1275,45
Queens,11372,35-38 TO 35-50,75TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1274,20
Queens,11372,37-09,75TH,ST,3710,76TH,ST,FLUSHING,63,MULTIPLE DWELLING A,,,1286,30
Queens,11372,37-17,75TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1286,27
Queens,11372,37-28,75TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1285,53
Queens,11372,37-36,75TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1285,56
Queens,11372,37-38,75TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1285,58
Queens,11372,33-21 TO 33-25,76TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1249,18
Queens,11372,33-35,76TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1249,18
Queens,11372,34-35,76TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1263,44
Queens,11372,35-16,76TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1275,12
Queens,11372,35-36,76TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1275,20
Queens,11372,37-33,76TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,,,1287,60
Queens,11372,37-50,76TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1286,58
Queens,11372,37-55,76TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,,,1287,50
Queens,11372,33-24,77TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1249,18
Queens,11372,33-34,77TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1249,18
Queens,11372,34-21 TO 34-41,77TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1264,47
Queens,11372,34-24 TO 34-44,77TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1263,15
Queens,11372,35-25,77TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1277,58
Queens,11372,35-53,77TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1277,50
Queens,11372,37-24,77TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,421-A (1-15),,1287,17
Queens,11372,37-54,77TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,,,1287,32
Queens,11372,37-55,77TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1288,51
Queens,11372,34-20 TO 34-40,78TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1264,14
Queens,11372,35-24,78TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1277,12
Queens,11372,35-50,78TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1277,7501
Queens,11372,34-40,79TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1265,30
Queens,11372,35-21,79TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1279,58
Queens,11372,35-45,79TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1279,46
Queens,11372,37-15 TO 37-21,79TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1290,67
Queens,11372,37-27 TO 37-31,79TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1290,61
Queens,11372,37-41 TO 37-45,79TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1290,54
Queens,11372,37-51 TO 37-55,79TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1290,49
Queens,11372,35-63,80TH,ST,3564,81ST,ST,FLUSHING,63,MULTIPLE DWELLING A,,,1280,38
Queens,11372,37-05,80TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1291,1
Queens,11372,37-06,80TH,ST,3705,79TH,ST,FLUSHING,63,MULTIPLE DWELLING A,,,1290,1
Queens,11372,37-21,80TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1291,64
Queens,11372,37-33,80TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1291,60
Queens,11372,37-42 TO 37-46,80TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1290,25
Queens,11372,37-43,80TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1291,56
Queens,11372,37-51,80TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1291,53
Queens,11372,37-52 TO 37-56,80TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1290,29
Queens,11372,37-57,80TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1291,49
Queens,11372,37-61,80TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,GARDEN COMPLEX,,1291,48
Queens,11372,37-62,80TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1290,36
Queens,11372,33-15,81ST,ST,33163326,82ND,ST,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1254,12
Queens,11372,33-25,81ST,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1254,12
Queens,11372,33-35,81ST,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1254,12
Queens,11372,34-31,81ST,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1268,51
Queens,11372,35-21 TO 35-27,81ST,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1281,65
Queens,11372,35-30,81ST,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1280,12
Queens,11372,35-45,81ST,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1281,54
Queens,11372,35-50,81ST,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1280,26
Queens,11372,37-06,81ST,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1291,6
Queens,11372,37-15,81ST,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1292,69
Queens,11372,37-20,81ST,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1291,12
Queens,11372,37-25,81ST,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1292,63
Queens,11372,37-30,81ST,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1291,20
Queens,11372,37-40,81ST,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1291,25
Queens,11372,37-41,81ST,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1292,56
Queens,11372,37-46,81ST,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1291,30
Queens,11372,37-50,81ST,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1291,32
Queens,11372,37-54,81ST,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1291,34
Queens,11372,37-58,81ST,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1291,36
Queens,11372,33-05,82ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1430,1
Queens,11372,33-16,82ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1254,12
Queens,11372,33-17,82ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1430,57
Queens,11372,33-33,82ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1430,43
Queens,11372,33-53,82ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,,,1430,35
Queens,11372,34-06,82ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,GARDEN COMPLEX,,1268,10
Queens,11372,34-24,82ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1268,13
Queens,11372,34-44,82ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1268,7501
Queens,11372,34-57,82ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1443,40
Queens,11372,35-40,82ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1281,25
Queens,11372,35-50,82ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,1281,33
Queens,11372,35-53,82ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1456,46
Queens,11372,33-07,83RD,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,,1431,1
Queens,11372,33-54,83RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,,,1430,29
Queens,11372,34-09,83RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1444,1
Queens,11372,34-20,83RD,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1443,7501
Queens,11372,35-33,83RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1457,56
Queens,11372,35-40,83RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,,,1456,22
Queens,11372,35-54,83RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1456,29
Queens,11372,35-55 TO 35-65,83RD,ST,35563564,84TH,ST,FLUSHING,63,MULTIPLE DWELLING A,,,1457,34
Queens,11372,37-15 TO 37-23,83RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1471,12
Queens,11372,37-16 TO 37-20,83RD,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1470,12
Queens,11372,37-33 TO 37-41,83RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1471,12
Queens,11372,37-49 TO 37-57,83RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1471,12
Queens,11372,37-63,83RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,421-A (1-15),,1471,7501
Queens,11372,33-08,84TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,GARDEN COMPLEX,,1431,6
Queens,11372,33-15 TO 33-17,84TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1432,56
Queens,11372,33-51,84TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1432,39
Queens,11372,34-02 TO 34-10,84TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1444,6
Queens,11372,35-15,84TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1458,12
Queens,11372,35-34,84TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1457,18
Queens,11372,35-43,84TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1458,46
Queens,11372,37-16 TO 37-24,84TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1471,12
Queens,11372,37-34,84TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1471,12
Queens,11372,37-38,84TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1471,12
Queens,11372,37-42,84TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1471,12
Queens,11372,37-50 TO 37-58,84TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1471,12
Queens,11372,33-52,85TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1432,34
Queens,11372,34-41,85TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,1446,45
Queens,11372,35-64,85TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1458,35
Queens,11372,35-65,85TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1459,40
Queens,11372,37-13,85TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1473,71
Queens,11372,37-21,85TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1473,70
Queens,11372,37-27,85TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1473,64
Queens,11372,37-35,85TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1473,63
Queens,11372,37-41,85TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1473,57
Queens,11372,37-49,85TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1473,54
Queens,11372,37-57,85TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,GARDEN COMPLEX,,1473,49
Queens,11372,35-17,86TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1460,67
Queens,11372,35-23,86TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,421-A (1-15),,1460,63
Queens,11372,35-65,86TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1460,40
Queens,11372,37-14,86TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1473,12
Queens,11372,37-22,86TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1473,16
Queens,11372,37-27,86TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1474,58
Queens,11372,37-28,86TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1473,22
Queens,11372,37-42,86TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,,,1473,29
Queens,11372,37-50,86TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1473,30
Queens,11372,37-51,86TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1474,47
Queens,11372,37-58,86TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1473,33
Queens,11372,35-05,87TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1461,1
Queens,11372,37-20 TO 37-56,87TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1474,12
Queens,11372,35-63,88TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1462,7501
Queens,11372,37-05,88TH,ST,3706,89TH,ST,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1476,1
Queens,11372,37-36,88TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1475,21
Queens,11372,37-37,88TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1476,58
Queens,11372,37-43,88TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1476,52
Queens,11372,37-60,88TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1475,27
Queens,11372,34-59,89TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1450,39
Queens,11372,37-51,89TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1477,50
Queens,11372,37-52,89TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1476,26
Queens,11372,34-19,90TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,J-51,,1451,47
Queens,11372,34-33,90TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,J-51,,1451,47
Queens,11372,34-47,90TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,J-51,,1451,47
Queens,11372,34-58,90TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1450,32
Queens,11372,35-07,90TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1464,1
Queens,11372,35-63,90TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1464,43
Queens,11372,35-64,90TH,ST,3563,89TH,ST,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,,1463,35
Queens,11372,37-05,90TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,,,1478,1
Queens,11372,37-27,90TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1478,63
Queens,11372,37-35,90TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1478,60
Queens,11372,34-18,91ST,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,J-51,,1451,12
Queens,11372,34-32,91ST,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,J-51,,1451,12
Queens,11372,34-46,91ST,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,J-51,,1451,12
Queens,11372,35-50,92ND,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,421-A (1-15),,1465,36
Queens,11372,35-61,92ND,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1466,39
Queens,11372,34-16,93RD,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1453,14
Queens,11372,34-15,94TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1455,41
Queens,11372,35-05,94TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,J-51,,1468,1
Queens,11372,35-06,94TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1467,6
Queens,11372,35-14,94TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1467,11
Queens,11372,35-15,94TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1468,71
Queens,11372,35-21,94TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1468,68
Queens,11372,35-24,94TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1467,16
Queens,11372,35-25,94TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1468,65
Queens,11372,35-30,94TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1467,19
Queens,11372,35-31,94TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1468,63
Queens,11372,35-34,94TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1467,22
Queens,11372,35-35,94TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1468,60
Queens,11372,35-38,94TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1467,24
Queens,11372,35-41,94TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1468,58
Queens,11372,35-42,94TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING B,,,1467,26
Queens,11372,35-45,94TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1468,55
Queens,11372,35-48,94TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1467,28
Queens,11372,35-51,94TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1468,52
Queens,11372,35-52,94TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1467,30
Queens,11372,35-56,94TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING B,,,1467,32
Queens,11372,35-08,95TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,J-51,,1468,1
Queens,11372,35-15,95TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1469,68
Queens,11372,35-18,95TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1468,14
Queens,11372,35-24,95TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1468,17
Queens,11372,35-25,95TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,GARDEN COMPLEX,,1469,63
Queens,11372,35-28,95TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,20,,1468,20
Queens,11372,35-34,95TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1468,23
Queens,11372,35-35,95TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,GARDEN COMPLEX,,1469,58
Queens,11372,35-38,95TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1468,25
Queens,11372,35-44,95TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1468,28
Queens,11372,35-48,95TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1468,30
Queens,11372,35-51,95TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1469,50
Queens,11372,35-54,95TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,GARDEN COMPLEX,,1468,33
Queens,11372,35-61,95TH,ST,9501,37TH,AVE,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1469,7502
Queens,11372,37-03,95TH,ST,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1483,8
Queens,11372,37-10,95TH,ST,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1482,11
Queens,11372,70-35,BROADWAY,,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1282,175
Queens,11372,70-38 TO 70-40,BROADWAY,,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1282,123
Queens,11372,33-11 TO 33-15,JUNCTION,BLVD,,,,FLUSHING,63,MULTIPLE DWELLING A,,,1710,72
Queens,11372,33-37,JUNCTION,BLVD,,,,FLUSHING,63,MULTIPLE DWELLING A,421-A (1-15),,1710,73
Queens,11372,33-39,JUNCTION,BLVD,,,,FLUSHING,63,MULTIPLE DWELLING A,421-A (1-15),,1710,58
Queens,11372,33-51,JUNCTION,BLVD,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,421-A (1-15),,1710,150
Queens,11372,33-53,JUNCTION,BLVD,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,421-A (1-15),,1710,50
Queens,11372,33-55,JUNCTION,BLVD,,,,JACKSON HEIGHTS,63,MULTIPLE DWELLING A,,,1710,49
